Name,Latitude,Longitude,Rating,Categories,Keyword,State,Season,District,Visitors Count of Ratings
Kengia No1 forest,27.3531439,95.9133935,0,"park, point_of_interest, establishment",parks,Arunachal Pradesh,Spring,Changlang,0
Coal Heritage Park & Museum,27.2884933,95.67351400000001,4.2,"museum, tourist_attraction, point_of_interest, establishment",museum,Arunachal Pradesh,Winter,Changlang,631
Digboi Centenary Museum,27.3885849,95.6242637,4.5,"tourist_attraction, museum, point_of_interest, establishment",museum,Arunachal Pradesh,Winter,Changlang,872
"Khonsa District Museum - Khonsa, Tirap District, Arunachal Pradesh, India",26.9907591,95.5031537,3,"museum, tourist_attraction, point_of_interest, establishment",museum,Arunachal Pradesh,Winter,Changlang,7
Jesus statue,27.200052,95.4597527,5,"museum, point_of_interest, establishment",museum,Arunachal Pradesh,Winter,Changlang,2
4 Mile,27.3480087,95.86025149999999,4.8,"museum, point_of_interest, establishment",museum,Arunachal Pradesh,Winter,Changlang,5
Digboi Centenary Park,27.3873512,95.61458429999999,4.2,"park, tourist_attraction, point_of_interest, establishment",museum,Arunachal Pradesh,Winter,Changlang,589
DIGBOI DURGA PUKHURI,27.3857509,95.61600849999999,3,"museum, point_of_interest, establishment",museum,Arunachal Pradesh,Winter,Changlang,2
Ridge Point,27.388109,95.63235809999999,4.3,"tourist_attraction, point_of_interest, establishment",museum,Arunachal Pradesh,Winter,Changlang,27
Dihing Patkai waterfall,27.3315628,95.4893892,4.2,"tourist_attraction, point_of_interest, establishment",waterfalls,Arunachal Pradesh,Monsoon,Changlang,9
Tipam Fakial,27.259895,95.41496599999999,4.2,"tourist_attraction, point_of_interest, establishment",waterfalls,Arunachal Pradesh,Monsoon,Changlang,28
Tipam deosali hills,27.2604373,95.4152224,4.5,"park, point_of_interest, establishment",waterfalls,Arunachal Pradesh,Monsoon,Changlang,409
Tirap valley Fall,26.9956602,95.4951653,3.2,"tourist_attraction, point_of_interest, establishment",waterfalls,Arunachal Pradesh,Monsoon,Changlang,5
Tipam Deohali Than,27.2578625,95.41560940000001,4.3,"place_of_worship, point_of_interest, establishment",waterfalls,Arunachal Pradesh,Monsoon,Changlang,113
Jeypore Rainforest,27.3272894,95.495655,4.4,"zoo, park, point_of_interest, establishment",zoo,Arunachal Pradesh,Winter,Changlang,45
Dehing Patkai National Park,27.3432258,95.54247199999999,4.6,"tourist_attraction, zoo, park, point_of_interest, establishment",zoo,Arunachal Pradesh,Winter,Changlang,145
Deomali Elephant Reserve,27.212063,95.49464499999999,5,"zoo, park, point_of_interest, establishment",zoo,Arunachal Pradesh,Winter,Changlang,1
Shiv Temple,27.2875142,95.7465744,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Arunachal Pradesh,All Seasons,Changlang,26
SRI SRI EKADASHI LAXMI NARAYAN MANDIR,27.368043,95.84172749999999,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Arunachal Pradesh,All Seasons,Changlang,24
Laxmi Narayan Temple,27.3584839,95.8723428,4.5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Arunachal Pradesh,All Seasons,Changlang,35
Margherita Buddhist Temple,27.2880074,95.68874269999999,4.4,"place_of_worship, point_of_interest, establishment",temples,Arunachal Pradesh,All Seasons,Changlang,111
Shiva Temple,26.9977817,95.5066391,4.8,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Arunachal Pradesh,All Seasons,Changlang,11
Ketetong Buddhist monastery,27.34276,95.7103223,4.4,"place_of_worship, point_of_interest, establishment",temples,Arunachal Pradesh,All Seasons,Changlang,51
Dibong Buddhist Temple,27.3285304,95.690207,4.6,"place_of_worship, point_of_interest, establishment",temples,Arunachal Pradesh,All Seasons,Changlang,58
MARGHERITA KALI BARI MANDIR,27.2875626,95.67356079999999,4.2,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Arunachal Pradesh,All Seasons,Changlang,30
"Shiv Temple, Pathan Line, Bargolai",27.2772962,95.7143921,4.4,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Arunachal Pradesh,All Seasons,Changlang,11
TIKAK COLLIERY-SHIV MANDIR,27.2860084,95.73132969999999,4.8,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Arunachal Pradesh,All Seasons,Changlang,10
Radha Krishna Temple,27.2968903,95.74389939999999,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Arunachal Pradesh,All Seasons,Changlang,1
Hanumaan Temple,27.3829671,95.90040060000001,4.2,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Arunachal Pradesh,All Seasons,Changlang,31
Shiv Temple,27.2966625,95.75742989999999,5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Arunachal Pradesh,All Seasons,Changlang,1
Satsang Kendra,26.9944285,95.50423839999999,4.8,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Arunachal Pradesh,All Seasons,Changlang,4
Bishnu Mandir,27.3758477,95.92961749999999,4.1,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Arunachal Pradesh,All Seasons,Changlang,22
Hill View,27.2863231,95.6614259,4.1,"car_wash, point_of_interest, establishment",hills,Arunachal Pradesh,Winter,Changlang,34
Tipam deosali hills,27.2604373,95.4152224,4.5,"park, point_of_interest, establishment",hills,Arunachal Pradesh,Winter,Changlang,409
Ngabon hill,26.8847943,95.4445688,5,"point_of_interest, establishment",hills,Arunachal Pradesh,Winter,Changlang,1
Hill-Top Resort (Notun kheti Village),27.0759177,95.53262339999999,5,"restaurant, point_of_interest, food, establishment",hills,Arunachal Pradesh,Winter,Changlang,3
HILL VIEW ENGLISH HIGH SCHOOL,27.2894543,95.7438571,4.3,"school, point_of_interest, establishment",hills,Arunachal Pradesh,Winter,Changlang,21
Ranwang hill,26.8864471,95.4391424,0,"tourist_attraction, point_of_interest, establishment",hills,Arunachal Pradesh,Winter,Changlang,0
Kuhoo hill,26.9266496,95.46157,0,"point_of_interest, establishment",hills,Arunachal Pradesh,Winter,Changlang,0
Patkai Hills Nursery,27.2971702,95.7698356,5,"point_of_interest, establishment",hills,Arunachal Pradesh,Winter,Changlang,6
Kulam Hoo Hills,26.9247331,95.461282,2.3,"point_of_interest, establishment",hills,Arunachal Pradesh,Winter,Changlang,3
HILL TOP WINES,27.1405601,95.737256,0,"liquor_store, store, point_of_interest, establishment",hills,Arunachal Pradesh,Winter,Changlang,0
Archaeological site Borduria ( Songlong thong),27.0323424,95.47633789999999,4,"point_of_interest, establishment",hills,Arunachal Pradesh,Winter,Changlang,2
Hotel Hilltop,26.9897617,95.5046191,4.8,"lodging, point_of_interest, establishment",hills,Arunachal Pradesh,Winter,Changlang,6
Kenia Bridge,27.3496359,95.87236039999999,4.6,"point_of_interest, establishment",hills,Arunachal Pradesh,Winter,Changlang,14
China Basti Kali Bari,27.2893695,95.73330949999999,4,"hindu_temple, place_of_worship, point_of_interest, establishment",hills,Arunachal Pradesh,Winter,Changlang,39
