Name,Latitude,Longitude,Rating,Categories,Keyword,State,Season,District,Visitors Count of Ratings
Yuva World Tours - Adventure Tours & Trips | Trekking | Camping | Jungle safari | Waterfall trail | customise tours,19.1134182,74.7292238,5,"tourist_attraction, travel_agency, point_of_interest, establishment",waterfalls,Maharashtra,Monsoon,Ahmednagar,20
"Saiban Krushi Paryatan Kendra, Ahilyanagar",19.1697879,74.6844417,4.1,"park, point_of_interest, establishment",waterfalls,Maharashtra,Monsoon,Ahmednagar,486
Manzar-E-Subha,19.253594,74.7580529,3.7,"tourist_attraction, point_of_interest, establishment",waterfalls,Maharashtra,Monsoon,Ahmednagar,3
Rameshwar Temple,19.1274607,74.7304498,4.4,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",waterfalls,Maharashtra,Monsoon,Ahmednagar,50
Manjarsumba Fort,19.2515875,74.7490078,4.5,"tourist_attraction, museum, point_of_interest, establishment",waterfalls,Maharashtra,Monsoon,Ahmednagar,431
Hangout Hill,19.1407323,74.7440035,4.3,"tourist_attraction, point_of_interest, establishment",waterfalls,Maharashtra,Monsoon,Ahmednagar,57
Cavalry Tank Museum Ahilyangar,19.0718726,74.74921069999999,4.7,"museum, tourist_attraction, point_of_interest, establishment",waterfalls,Maharashtra,Monsoon,Ahmednagar,2139
Mini Ladakh,19.1916469,74.6794933,3.7,"tourist_attraction, point_of_interest, establishment",waterfalls,Maharashtra,Monsoon,Ahmednagar,6
Trekkamp,19.1256126,74.7272906,4.9,"travel_agency, point_of_interest, establishment",waterfalls,Maharashtra,Monsoon,Ahmednagar,283
Salabat Khan's Tomb or Chandbibi Mahal,19.0934555,74.8401744,4.4,"tourist_attraction, point_of_interest, establishment",waterfalls,Maharashtra,Monsoon,Ahmednagar,3442
Dongargan,19.2440866,74.7626148,4.4,"hindu_temple, place_of_worship, point_of_interest, establishment",waterfalls,Maharashtra,Monsoon,Ahmednagar,73
Kapurwadi Lake,19.1206675,74.7834948,4,"park, point_of_interest, establishment",beaches,Maharashtra,Summer,Ahmednagar,41
Salabat Khan's Tomb or Chandbibi Mahal,19.0934555,74.8401744,4.4,"tourist_attraction, point_of_interest, establishment",beaches,Maharashtra,Summer,Ahmednagar,3442
Ahmednagar Fort,19.0965625,74.7532969,4.4,"tourist_attraction, point_of_interest, establishment",beaches,Maharashtra,Summer,Ahmednagar,2297
Harihareshwar Mandir,19.0982909,74.7299888,4.4,"hindu_temple, place_of_worship, point_of_interest, establishment",beaches,Maharashtra,Summer,Ahmednagar,61
Cavalry Tank Museum Ahilyangar,19.0718726,74.74921069999999,4.7,"museum, tourist_attraction, point_of_interest, establishment",beaches,Maharashtra,Summer,Ahmednagar,2139
महाराष्ट्र वन विभाग शिराळ,19.2516834,74.90451490000001,5,"zoo, park, point_of_interest, establishment",zoo,Maharashtra,Winter,Ahmednagar,2
Rama Botanical Garden,19.072118,74.71267259999999,3.9,"park, point_of_interest, establishment",zoo,Maharashtra,Winter,Ahmednagar,14
Morya Deer Park,19.2985357,74.805003,0,"zoo, park, point_of_interest, establishment",zoo,Maharashtra,Winter,Ahmednagar,0
Saiban Agro Tourism Centre Ahilyanagar,19.1671467,74.6831277,3.8,"travel_agency, park, point_of_interest, establishment",zoo,Maharashtra,Winter,Ahmednagar,233
Hangout Hill,19.1407323,74.7440035,4.3,"tourist_attraction, point_of_interest, establishment",zoo,Maharashtra,Winter,Ahmednagar,57
VENAI AGRO & GOAT FARMING,18.851097,74.5933063,0,"zoo, point_of_interest, establishment",zoo,Maharashtra,Winter,Ahmednagar,0
Salabat Khan's Tomb or Chandbibi Mahal,19.0934555,74.8401744,4.4,"tourist_attraction, point_of_interest, establishment",zoo,Maharashtra,Winter,Ahmednagar,3442
Cavalry Tank Museum Ahilyangar,19.0718726,74.74921069999999,4.7,"museum, tourist_attraction, point_of_interest, establishment",zoo,Maharashtra,Winter,Ahmednagar,2139
ISKCON TEMPLE AHILYANAGAR,19.1339383,74.7388268,4.5,"hindu_temple, place_of_worship, point_of_interest, establishment",temples,Maharashtra,All Seasons,Ahmednagar,377
